lat,lon,dist_water,elevation,landcover,rainfall,slope,flood_label
34.50550196793481,72.82396046191951,512.900300984509,468,40,3.294709,0.46373534,1
34.503705337366576,72.79790931868004,90.66977880783928,460,40,3.2075412,8.596531,1
34.50640028321894,72.82126551606714,373.8351465510901,468,40,3.294709,0.46373534,1
34.504603652650694,72.79880763396417,90.6692995175324,456,40,3.2075412,7.942838,1
34.442619898046445,72.82036720078304,181.40472921412496,460,40,3.3516495,2.1855862,1
34.504603652650694,72.82665540777188,326.9128085208654,470,40,3.294709,1.1253444,1
34.60072338805148,72.78712953527062,90.61789304029584,467,40,2.9963486,8.271267,1
34.507298598503056,72.81497730907833,90.6678562460258,466,80,3.294709,5.0877852,1
34.360873207191574,72.85450318157959,90.74587305526626,457,40,3.3471167,9.545265,1
34.34470353207742,72.8598930732843,90.7544657131262,458,40,3.4377415,8.671463,1
34.43184011463701,72.7961126881118,90.70810844406358,437,80,3.2673042,6.464861,1
34.62138463958623,72.78173964356588,90.60682468604394,463,80,2.9963486,7.2729745,1
34.37434793645336,72.85540149686369,529.0930273974748,456,40,3.3471167,21.306541,1
34.504603652650694,72.8140789937942,256.4515061371253,471,40,3.294709,1.8543341,1
34.52526490418544,72.77006154487233,256.4202787905044,471,40,3.2075412,0.7292737,1
34.34021195565683,72.86258801913664,90.75684913031355,450,40,3.4377415,5.525904,1
34.357279946055094,72.84462171345427,90.74778320295212,463,40,3.3970098,7.6168427,1
34.36356815304393,72.8185705702148,90.74443638248572,467,30,3.3970098,28.035397,1
34.384229404578676,72.82935035362422,90.733453424371,462,60,3.3970098,5.808656,1
34.49921376094598,72.78353627413412,90.67217522137098,459,40,3.233804,8.744392,1
34.43992495219409,72.8185705702148,90.70380194622494,455,40,3.3516495,1.7489582,1
34.45339968145588,72.83204529947659,128.26438302632965,467,40,3.2957804,6.531987,1
34.503705337366576,72.8185705702148,544.0186728470356,470,40,3.294709,1.9254878,1
34.45070473560352,72.82845203834012,90.69805245290551,464,80,3.2957804,4.167905,1
34.49921376094598,72.78443458941825,90.67217522137098,463,40,3.233804,5.79551,1
34.504603652650694,72.82396046191951,573.4430006548166,468,40,3.294709,1.217103,1
34.532451426458394,72.78173964356588,256.40941687562884,473,40,3.2075412,2.1869895,1
34.42914516878466,72.77634975186118,855.752091775489,471,10,3.2673042,16.48135,1
34.51179017492365,72.76736659902,90.66545971833762,466,40,3.2075412,7.6294923,1
34.57646887538026,72.81497730907833,181.26175608426064,458,40,3.2805872,4.4965796,1
34.507298598503056,72.81767225493067,181.3357124920516,466,40,3.294709,2.3174627,1
34.3896192962834,72.81497730907833,90.73058504440496,454,60,3.3970098,21.866861,1
34.501010391514214,72.83114698419246,90.67121666355868,453,80,3.294709,7.6286244,1
34.503705337366576,72.77814638242941,90.66977880783928,457,60,3.2075412,6.5343237,1
34.47136598713827,72.84102845231777,181.37407391217744,456,80,3.2957804,10.02188,1
34.44890810503529,72.82485877720364,90.6990107271022,457,80,3.3516495,5.5576572,1
34.465077780149436,72.8329436147607,90.69039127885875,458,40,3.2957804,10.449078,1
34.36177152247569,72.85629981214782,202.9128700021268,460,40,3.3471167,5.8952436,1
34.4956204998095,72.83474024532896,90.6740923065955,461,80,3.2957804,10.306697,1
34.52885816532192,72.77455312129294,181.31268312641564,472,40,3.2075412,0.7292911,1
34.42465359236405,72.78263795885002,90.7119356724213,450,10,3.2673042,10.111578,1
34.503705337366576,72.82216383135128,653.8290732532854,470,40,3.294709,1.1253294,1
34.36266983775981,72.85629981214782,286.9606183509769,463,40,3.3471167,1.2153347,1
34.66001219680337,73.49140871802032,90.58610695596484,1334,60,2.8964307,18.063179,1
34.35638163077097,72.84372339817014,202.91927081662303,458,40,3.3970098,5.4056168,1
34.35907657662333,72.84102845231777,202.91607043461343,472,40,3.3970098,7.1603055,1
34.45250136617176,72.83114698419246,128.2650606410413,468,40,3.2957804,5.7183433,1
34.58006213651673,72.81228236322596,90.62895465509354,459,80,3.2805872,5.005684,1
34.35638163077097,72.8607913885684,256.6748307684257,456,40,3.3471167,2.1842496,1
34.51448512077601,72.76646828373586,90.66402177131786,461,40,3.2075412,9.827627,1
34.422856961795816,72.77994301299765,405.6803939448516,452,30,3.2673042,14.759757,1
34.357279946055094,72.84102845231777,90.74778320295212,451,40,3.3970098,4.999668,1
34.501010391514214,72.80599415623712,90.67121666355868,463,80,3.294709,8.844433,1
34.577367190664376,72.8140789937942,181.2607970922008,460,40,3.2805872,4.1735225,1
34.36626309889628,72.84911328987485,90.74300506788389,458,40,3.3970098,1.9374543,1
34.503705337366576,72.77904469771354,128.22643088741495,469,40,3.2075412,4.3457184,1
34.368958044748645,72.85360486629546,90.74157373070516,451,40,3.3471167,13.024169,1
34.500112076230096,72.80779078680536,202.74807576537563,469,40,3.294709,7.121194,1
34.47765419412711,72.83833350646543,405.5497570813599,467,40,3.2957804,1.6871948,1
34.360873207191574,72.84372339817014,128.33404440414478,470,60,3.3970098,13.580552,1
34.503705337366576,72.82665540777188,362.6791152313571,471,40,3.294709,0.46373534,1
34.519875012480725,72.76916322958823,90.66114042307488,459,40,3.2075412,11.734489,1
34.45070473560352,72.82755372305598,90.69805245290551,452,80,3.2957804,4.3434777,1
34.51089185963953,72.7682649143041,90.66593902894294,452,40,3.2075412,8.898585,1
34.503705337366576,72.79880763396417,90.66977880783928,448,40,3.2075412,5.9937234,1
34.51807838191249,72.76467165316762,90.66209908742186,457,80,3.2075412,10.915901,1
34.47855250941123,72.8419267676019,90.68320329242346,453,80,3.2957804,6.677808,1
34.438128321625854,72.82036720078304,90.70475477648624,459,40,3.3516495,5.1402698,1
34.51628175134425,72.77006154487233,90.6630631273012,452,40,3.2075412,11.175022,1
34.49921376094598,72.78982448112296,90.67217522137098,465,40,3.233804,6.5604343,1
34.427348538216414,72.78892616583886,90.71049846214054,450,30,3.2673042,1.7487098,1
34.4677727260018,72.8365368758972,90.68895372714915,457,40,3.2957804,11.865216,1
34.50550196793481,72.81767225493067,362.6752808987676,468,40,3.294709,0.5627302,1
34.50909522907129,72.7682649143041,181.333795285104,469,40,3.2075412,6.063965,1
34.49651881509362,72.83384193004483,90.67361303908928,454,40,3.2957804,6.87645,1
34.35907657662333,72.85809644271606,272.2404763313586,462,40,3.3471167,6.478364,1
34.512688490207765,72.7727564907247,90.66498040519836,466,40,3.2075412,8.848144,1
34.50909522907129,72.82036720078304,90.666897642552,458,40,3.294709,8.311988,1
34.99777874363231,73.93787141422771,973.6794873779692,3117,60,2.9819307,2.3854554,1
34.492925553957136,72.8365368758972,128.23456443418445,458,30,3.2957804,11.195429,1
34.51179017492365,72.7727564907247,90.66545971833762,459,80,3.2075412,10.153897,1
34.504603652650694,72.82306214663538,608.228151580474,470,40,3.294709,0.0,1
34.365364783612165,72.81587562436243,181.48696793778333,472,30,3.3970098,9.545596,1
34.49921376094598,72.83114698419246,128.22981992793254,465,40,3.2957804,9.522228,1
34.52975648060604,72.7736548060088,90.65586220185928,462,80,3.2075412,9.232152,1
34.504603652650694,72.81497730907833,326.9128085208654,471,40,3.294709,1.458097,1
34.51448512077601,72.77095986015647,90.66402177131786,448,80,3.2075412,4.5871778,1
34.53424805702664,72.78353627413412,90.6534599708555,458,80,3.2075412,7.854177,1
34.50550196793481,72.82306214663538,528.6855290925552,470,40,3.294709,1.2171099,1
34.50640028321894,72.82485877720364,384.6731922603263,468,40,3.294709,0.5627377,1
34.365364783612165,72.85180823572722,90.74348396889168,444,80,3.3471167,18.671055,1
34.36626309889628,72.84731665930661,90.74300506788389,460,80,3.3970098,4.16418,1
34.49921376094598,72.83204529947659,90.67217522137098,456,80,3.2957804,10.388604,1
34.50280702208245,72.81138404794183,202.7448606392404,470,40,3.294709,1.2170753,1
34.426450222932296,72.78802785055473,90.71097753476424,480,30,3.2673042,24.937378,1
34.47585756355887,72.8374351911813,544.1078456117408,470,10,3.2957804,25.236845,1
34.476755878842994,72.8374351911813,528.7749846342961,470,10,3.2957804,22.94931,1
34.476755878842994,72.83923182174954,362.7366468941345,460,40,3.2957804,1.7886655,1
34.49651881509362,72.84282508288601,90.67361303908928,463,40,3.2957804,6.8341393,1
34.35548331548685,72.865282964989,327.1992192862973,460,40,3.3471167,2.8362908,1
34.50280702208245,72.82935035362422,128.22710870268423,470,40,3.294709,6.2344036,1
34.36716141418041,72.84911328987485,181.4850523286973,460,40,3.3970098,6.8377204,1
34.44172158276233,72.8194688854989,90.70284372264742,459,40,3.3516495,2.2953508,1
34.52885816532192,72.77545143657704,202.71374232677223,472,40,3.2075412,0.7292911,1
34.35817826133921,72.86258801913664,453.7365216231634,464,40,3.3471167,2.911271,1
34.52167164304896,72.76916322958823,181.32036349718143,471,40,3.2075412,9.492001,1
34.50640028321894,72.81767225493067,272.0050227879533,470,40,3.294709,1.925537,1
34.56838403782318,72.8194688854989,90.63520416689644,474,60,3.2805872,21.67072,1
34.70402964572523,73.4258317022796,5149.334447095748,2245,10,2.8700562,5.1470156,1
34.49921376094598,72.7907227964071,90.67217522137098,459,40,3.233804,7.0402074,1
34.694148177599914,73.63064758705883,1662.6034010959852,2293,30,2.2764287,41.238617,1
34.53065479589016,72.77814638242941,202.71159855198223,471,40,3.2075412,0.56289905,1
34.53065479589016,72.77724806714531,181.31076567595207,472,40,3.2075412,0.46373534,1
34.49831544566186,72.78712953527062,90.67265449647704,452,40,3.233804,7.56526,1
34.469569356570034,72.83923182174954,181.375990693366,458,40,3.2957804,2.6435192,1
34.50190870679833,72.81048573265772,202.74593235361715,470,40,3.294709,0.92740995,1
34.37075467531689,72.85719812743193,453.7030795299939,451,20,3.3471167,21.67019,1
34.50190870679833,72.80958741737359,181.34147476170477,470,40,3.294709,2.3174627,1
34.42465359236405,72.78173964356588,181.4238713448426,448,80,3.2673042,4.036564,1
34.46328114958119,72.83024866890835,90.69134963400587,462,40,3.2957804,9.989808,1
34.5279598500378,72.7727564907247,181.31364184404327,473,40,3.2075412,1.0848119,1
34.43184011463701,72.79341774225944,90.70810844406358,446,80,3.2673042,21.102596,1
34.47046767185415,72.8374351911813,272.0625484579557,460,40,3.2957804,12.795326,1
34.503705337366576,72.77994301299765,202.7437889191985,472,40,3.2075412,3.4971457,1
34.54862110157255,72.80868910208949,90.64577886786842,455,80,3.294709,11.128292,1
34.50190870679833,72.8194688854989,731.0108549927199,472,40,3.294709,0.92740995,1
34.468671041285916,72.83833350646543,90.68847453818208,456,40,3.2957804,3.227528,1
34.49741713037774,72.8419267676019,90.6731337690498,457,40,3.2957804,8.641494,1
34.35548331548685,72.84462171345427,181.4974711428509,458,40,3.3970098,4.2846293,1
34.52616321946957,72.77095986015647,256.4189229805398,470,40,3.2075412,1.5004503,1
34.52885816532192,72.7736548060088,128.2074277538162,473,80,3.2075412,2.9148047,1
34.930405097323344,73.67735998183306,90.44037767536412,2459,60,2.8472195,13.745552,1
34.504603652650694,72.82845203834012,181.3385990350648,468,40,3.294709,1.0847303,1
34.54502784043608,72.80060426453241,128.1952018042212,461,40,3.294709,2.9612906,1
34.51089185963953,72.76736659902,128.22100062002323,466,40,3.2075412,8.041204,1
34.49921376094598,72.78802785055473,181.344350442742,468,10,3.233804,5.357597,1
34.52077332776484,72.7682649143041,90.66066108709995,456,40,3.2075412,12.995158,1
34.503705337366576,72.82485877720364,528.6911185447748,470,40,3.294709,1.8543341,1
34.35907657662333,72.84013013703367,181.4936508875724,462,40,3.3970098,8.837404,1
34.37524625173748,72.85540149686369,608.6905651491262,464,40,3.3471167,22.763184,1
34.35817826133921,72.86168970385253,405.8342824894787,462,40,3.3471167,2.5748491,1
34.655520620382774,73.44469632324609,1181.129747516652,1254,10,2.986856,14.350106,1
34.50550196793481,72.8185705702148,362.6752808987676,467,40,3.294709,1.2171099,1
34.50640028321894,72.82396046191951,453.3417046465888,468,40,3.294709,0.46373534,1
34.357279946055094,72.8419267676019,128.33674576090826,455,40,3.3970098,5.7152915,1
34.508196913787174,72.7682649143041,181.3347538911116,473,40,3.2075412,5.9045157,1
34.35458500020273,72.84462171345427,90.74921444219228,455,40,3.3970098,4.643035,1
34.43543337577349,72.82036720078304,128.27792702760675,460,40,3.3516495,6.7789564,1
34.357279946055094,72.8607913885684,286.9696875324988,456,40,3.3471167,2.1842582,1
34.36356815304393,72.83563856061306,90.74443638248572,460,40,3.3970098,7.649177,1
34.508196913787174,72.81587562436243,90.6673769455558,451,80,3.294709,7.8511815,1
34.4219586465117,72.82216383135128,90.71337285993174,461,80,3.3516495,21.646685,1
34.353686684918614,72.86618128027314,362.9987732417287,469,40,3.3471167,3.3981335,1
34.423755277079934,72.77904469771354,462.54437287140354,456,30,3.2673042,17.281672,1
34.527061534753685,72.77095986015647,202.71588607889123,467,40,3.2075412,2.433663,1
34.508196913787174,72.82485877720364,256.4460682823974,469,40,3.294709,0.46373534,1
34.50640028321894,72.77006154487233,90.66834092931776,467,40,3.2075412,9.826887,1
34.55221436270902,72.81138404794183,90.64385579701472,462,80,3.2805872,9.004924,1
34.52526490418544,72.77095986015647,326.8730013084209,471,40,3.2075412,1.5004488,1
34.43273842992113,72.82036720078304,90.7076293562868,444,40,3.3516495,12.844696,1
34.53424805702664,72.78533290470236,90.6534599708555,462,40,3.2075412,11.107372,1
34.523468273617205,72.76736659902,90.65922306396908,449,40,3.2075412,3.4979026,1
34.50909522907129,72.82665540777188,90.666897642552,456,40,3.294709,10.631608,1
34.43543337577349,72.8194688854989,90.70619207777384,454,40,3.3516495,7.8362894,1
34.50190870679833,72.7952143728277,128.2277865143706,466,10,3.2075412,9.766882,1
34.50640028321894,72.81318067851007,90.66834092931776,457,80,3.294709,4.6735077,1
34.384229404578676,72.81587562436243,90.733453424371,450,80,3.3970098,12.6728945,1
34.54233289458371,72.7961126881118,181.2982802076457,459,40,3.2075412,1.3909631,1
34.501010391514214,72.80868910208949,202.74700406232887,465,40,3.294709,1.500387,1
34.50280702208245,72.82126551606714,690.5241131063057,472,40,3.294709,1.0847224,1
34.359974891907456,72.85090992044309,128.33471404154452,454,40,3.3471167,6.4140253,1
34.35638163077097,72.865282964989,385.01224615263857,466,40,3.3471167,2.1676505,1
34.47226430242239,72.8419267676019,90.6865577569934,452,80,3.2957804,11.661549,1
34.507298598503056,72.80240089510065,90.6678562460258,460,60,3.294709,15.143553,1
34.99777874363231,73.93876972951185,1010.7460031630876,3118,60,2.9819307,7.888103,1
34.465077780149436,72.83384193004483,90.69039127885875,448,40,3.2957804,7.480064,1
34.508196913787174,72.82665540777188,128.2230341411987,465,40,3.294709,3.6412065,1
34.50280702208245,72.82306214663538,731.0069908715818,470,40,3.294709,1.5003912,1
34.353686684918614,72.865282964989,272.24907993129654,461,40,3.3471167,7.8688493,1
34.34200858622506,72.86258801913664,181.5117936939636,462,40,3.4377415,6.956033,1
34.519875012480725,72.76377333788349,90.66114042307488,456,60,3.2075412,15.883218,1
34.37075467531689,72.85629981214782,374.1331439140349,456,40,3.3471167,7.39975,1
34.33841532508858,72.86258801913664,90.75780678370045,438,80,3.4377415,6.056944,1
34.36985636003277,72.85360486629546,90.74109481961575,452,40,3.3471167,13.306593,1
34.44351821333056,72.82126551606714,128.27183659127985,462,40,3.3516495,4.3431716,1
34.35817826133921,72.8607913885684,327.1940588525982,464,40,3.3471167,5.118379,1
34.42914516878466,72.80060426453241,90.70954030930264,440,80,3.3516495,5.658943,1
34.49921376094598,72.78712953527062,181.344350442742,468,40,3.233804,4.9230027,1
34.391415926851636,72.81497730907833,90.729627103692,450,60,3.3970098,15.932928,1
34.564790776686706,72.8185705702148,90.63712742131396,460,80,3.2805872,9.832446,1
34.43902663690997,72.8185705702148,90.7042756709958,456,40,3.3516495,2.4314637,1
34.46687441071767,72.83563856061306,128.2542259903158,466,30,3.2957804,12.343858,1
34.359974891907456,72.8374351911813,90.74634656041256,452,40,3.3970098,7.415234,1
34.61868969373387,72.77904469771354,90.60826892970366,471,80,2.9963486,4.6767735,1
34.5279598500378,72.77006154487233,90.65682092202164,457,40,3.2075412,7.970782,1
34.35548331548685,72.8643846497049,256.67618522663923,460,40,3.3471167,3.2254138,1
34.52885816532192,72.77185817544057,90.65634156320782,459,80,3.2075412,9.605219,1
34.50280702208245,72.81767225493067,608.2345819177211,471,40,3.294709,1.5003912,1
34.507298598503056,72.82845203834012,90.6678562460258,461,40,3.294709,7.264701,1
34.36805972946453,72.84731665930661,272.22615791780095,458,60,3.3970098,10.988708,1
34.36177152247569,72.8374351911813,128.3333671536752,460,60,3.3970098,8.969837,1
34.531553111174276,72.78084132828178,256.4107879702022,473,40,3.2075412,0.92740995,1
34.50280702208245,72.77994301299765,128.22710870268423,468,40,3.2075412,3.8465967,1
34.519875012480725,72.82396046191951,373.8054581032927,463,10,3.294709,9.151877,1
34.36177152247569,72.84821497459075,90.74539416686667,453,40,3.3970098,7.617205,1
34.360873207191574,72.85001160515898,128.33404440414478,467,40,3.3471167,8.906337,1
34.360873207191574,72.85629981214782,128.33404440414478,461,40,3.3471167,5.675182,1
34.527061534753685,72.7727564907247,271.97190083490244,471,40,3.2075412,0.7292824,1
34.4587895731606,72.8374351911813,90.69374547756864,462,80,3.2957804,15.439374,1
34.50640028321894,72.82216383135128,405.481147450162,468,40,3.294709,0.5627377,1
34.438128321625854,72.8194688854989,90.70475477648624,460,40,3.3516495,1.5002285,1
34.503705337366576,72.79701100339594,128.22643088741495,469,40,3.2075412,10.721636,1
34.50190870679833,72.82306214663538,747.6900547477878,472,40,3.294709,1.8543341,1
34.50640028321894,72.82845203834012,90.66834092931776,463,40,3.294709,7.5041304,1
34.50190870679833,72.78173964356588,202.74593235361715,471,40,3.2075412,1.7888821,1
34.504603652650694,72.81587562436243,373.8390989115505,472,40,3.294709,0.72916657,1
34.31685575826971,72.86977454140961,128.3671035789544,470,30,3.4377415,31.935543,1
34.503705337366576,72.82845203834012,181.33955761567856,469,40,3.294709,1.8543341,1
34.52436658890132,72.76916322958823,181.3174874357132,468,40,3.2075412,5.278336,1
34.508196913787174,72.82306214663538,272.00213083666733,469,40,3.294709,2.3846655,1
34.504603652650694,72.82935035362422,90.6692995175324,462,40,3.294709,10.0074625,1
34.60072338805148,72.78802785055473,181.2357860805917,472,60,2.9963486,4.332513,1
34.50909522907129,72.76916322958823,90.666897642552,462,40,3.2075412,9.827151,1
34.349195108498016,72.865282964989,363.0083074118277,464,40,3.4377415,5.125944,1
34.36716141418041,72.85001160515898,181.4850523286973,461,40,3.3471167,4.0680223,1
34.52526490418544,72.77185817544057,384.6304181857565,469,40,3.2075412,1.7890801,1
34.36356815304393,72.84552002873838,90.74443638248572,452,60,3.3970098,11.977718,1
34.34739847792977,72.8643846497049,286.9862937711486,452,40,3.4377415,2.8441281,1
34.42465359236405,72.78443458941825,90.7119356724213,465,20,3.2673042,31.133648,1
34.36716141418041,72.84821497459075,181.4850523286973,463,40,3.3970098,6.8377204,1
34.346500162645654,72.865282964989,405.86202627863577,467,40,3.4377415,5.55656,1
34.50550196793481,72.82665540777188,286.71998467036616,470,40,3.294709,2.8658245,1
34.47046767185415,72.84013013703367,202.78345082793987,460,40,3.2957804,4.8557673,1
34.36716141418041,72.84641834402251,202.9064569535369,465,60,3.3970098,15.898107,1
34.50190870679833,72.81138404794183,256.4555730287412,470,40,3.294709,1.2170683,1
34.47495924827475,72.83833350646543,453.4256007225717,463,40,3.2957804,3.9586968,1
34.49202723867302,72.83833350646543,90.67600935128873,454,40,3.2957804,9.575676,1
34.33572037923622,72.86797791084138,90.75923786487246,451,40,3.4377415,6.76603,1
34.36446646832805,72.8185705702148,90.74396286737206,460,60,3.3970098,18.975752,1
34.4911289233889,72.83833350646543,90.67649399100078,452,40,3.2957804,11.194054,1
34.50999354435541,72.76916322958823,90.6664183370144,457,40,3.2075412,9.340914,1
34.35817826133921,72.84372339817014,181.4946086492654,470,40,3.3970098,3.8415112,1
34.507298598503056,72.81677393964657,181.3357124920516,466,40,3.294709,3.574368,1
34.508196913787174,72.82575709248775,202.73841819186,469,40,3.294709,1.1253893,1
34.527061534753685,72.76916322958823,90.6573002783008,456,80,3.2075412,7.970719,1
34.422856961795816,72.78084132828178,327.06998994146875,449,20,3.2673042,12.872881,1
34.346500162645654,72.86258801913664,202.93101313931788,465,40,3.4377415,4.3618608,1
34.48034913997947,72.8419267676019,90.68224485118353,450,80,3.2957804,9.520131,1
34.917828683345675,73.65939367615067,90.4471827703536,2438,80,2.8472195,3.2554612,1
34.35638163077097,72.86168970385253,272.244770094395,458,40,3.3471167,1.4565585,1
34.43902663690997,72.8194688854989,181.4085513419916,457,40,3.3516495,4.086828,1
34.543231209867834,72.79880763396417,128.19656537910836,461,40,3.2075412,2.9151056,1
34.507298598503056,72.8194688854989,202.7394899402926,468,40,3.294709,0.56274146,1
34.52885816532192,72.7727564907247,90.65634156320782,469,40,3.2075412,7.2789736,1
34.50280702208245,72.83024866890835,90.67025809561258,463,40,3.294709,9.65223,1
34.52526490418544,72.7682649143041,90.65825898325537,467,40,3.2075412,8.819592,1
34.50280702208245,72.81318067851007,326.91626472328505,472,40,3.294709,0.0,1
34.508196913787174,72.81677393964657,90.6673769455558,460,80,3.294709,7.8248897,1
34.531553111174276,72.77814638242941,128.2053939851011,469,40,3.2075412,6.786872,1
34.3761445670216,72.85629981214782,731.5511532652723,465,40,3.3471167,1.3909631,1
34.50280702208245,72.81497730907833,453.3512904780629,470,40,3.294709,1.3909631,1
34.62228295487035,73.40427213546073,326.6858035755648,1131,60,3.0135612,6.7760987,1
34.508196913787174,72.80329921038475,90.6673769455558,459,10,3.294709,11.115625,1
34.50550196793481,72.82575709248775,373.8371227365435,468,40,3.294709,0.7291694,1
34.42914516878466,72.80150257981651,90.70954030930264,440,80,3.3516495,9.78732,1
34.50280702208245,72.81587562436243,512.9084348107369,470,40,3.294709,1.5003912,1
34.50190870679833,72.78084132828178,128.2277865143706,468,40,3.2075412,2.168664,1
